,tweets,cluster,timestamp
541,"RT @AzharSiddique: شہباز شریف کے کاغذات نامزدگی بطور وزیراعظم مسترد ہو سکتے ہیں؟؟؟

نیب اور ایف آئی اے میں مقدمات اور۔۔۔۔",0,2022-04-10 20:10:32+00:00
542,@EyeMKhokhar جو بھی عمران خان کا بائیکاٹ کرے گا انشا اللّٰہ صفر ہو جائے گا,7,2022-04-10 20:10:32+00:00
543,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:32+00:00
544,"RT @MAS_3757: یہ گھر یہ در ہے اس کا جو گھر در سے پاک ہے
مژدہ ہو بے گھرو کہ صلا اچّھے گھر کی ہے

۱۵۵
#حساب_باقی_ہے",0,2022-04-10 20:10:32+00:00
545,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:32+00:00
546,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:32+00:00
547,RT @IzharudinQtr: @FaisalJavedKhan یہ کوئ اچھا فیصلہ نہیں ہو گا۔ یہاں جوش نہیں ہوش سے کام لینے کا وقت ہے۔ اس سے بڑی طاقتور اپوزیشن پاکستان…,0,2022-04-10 20:10:32+00:00
548,"@ImranRiazKhan تو ادھر ادھر کی نہ بات کر یہ بتا کہ قافلہ کیوں لٹا

مجھے رہزنوں سے گلا نہیں تری رہبری کا سوال ہے

@OfficialDGISPR میں بھی اج کے بعد نیوٹرل ہو گٸ۔
یہ فیفتھ جرنیشن والی لالی پاپ اب خود لیں ہمیں نہیں چاہیے۔
جو فوجی جنریل اپنے وزیراعظم کے ساتھ نہیں وہ عوام کے ساتھ کیا ہو نگے۔۔۔ https://t.co/oIn5Dzbnaq",0,2022-04-10 20:10:32+00:00
549,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:33+00:00
550,RT @IrshadBhatti336: اپنےمعززچیف جسٹس سےپوچھناتھاکہ سانحہ بلدیہ ٹاؤن،سانحہ ماڈل ٹاؤن،کوئٹہ میں دن دیہاڑےمجیداچکزئی کی گاڑی تلےآکر کُچلےجانے…,0,2022-04-10 20:10:33+00:00
551,"RT @PTI_KHI: ""لوٹے تو خرید لیے یہ کراچی کے عوام کا جذبہ خرید سکتے ہو تو خرید لو۔۔۔۔""
عالمگیر خان کا گلستان جوہر میں  عوامی احتجاج سے خطاب۔…",0,2022-04-10 20:10:33+00:00
552,"RT @moaaz_chaudhary: بھائی جان یہ انقلاب ہے عمران خان نے گھر بیٹھ کر پورا ملک سڑکوں پر نکال دیا ہے.
سوچیں جس دن وہ خود نکلے گا تو کیا ہو گا…",5,2022-04-10 20:10:33+00:00
553,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:33+00:00
554,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:33+00:00
555,"ابھی تو وہ خود نہیں نکلا۔

یقین مانے! بہت بڑی غلطی کردی ہے نکالنے والوں نے۔ 
@ImranKhanPTI 

#امپورٹڈ_گورمنٹ_نامنظور",5,2022-04-10 20:10:33+00:00
556,RT @Waheed92073090: میں 1979 کا ایرانی انقلاب پاکستان میں آتا دیکھ رہا ہوں۔  پوری دنیا پاکستان میں ایک عظیم ایشیائی لیڈر کو ابھرتے ہوئے دیک…,7,2022-04-10 20:10:33+00:00
557,"RT @RoymukhtarRoy: بہوں وڈی غلطی کر بیٹھے ہو سرکار !
بہوں وڈی !
ایک سزا یافتہ بھکاری کو وزیر اعظم بنانے کی ضد آپ کو لے ڈوبے گی
سب کو لے ڈوب…",0,2022-04-10 20:10:33+00:00
558,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:33+00:00
559,"RT @KhubaibMkf: @ImranKhanPTI ابھی تو کپتان نہیں آیا میدان میں !

جب آئے گا عمران خان تب اندرونی اور بیرونی دشمنوں پر لرزہ طاری ہو جائے گا…",0,2022-04-10 20:10:33+00:00
560,"RT @GhazalaQuresh14: اگر آپ کپتان کے سچے ساتھی ہو
اگر اپ اس مشکل وقت میں خان کا ساتھ دینے کےلیے تیار ہو
اگر آپ کپتان کو ایک بار پھر وزیراعظ…",0,2022-04-10 20:10:33+00:00
561,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:33+00:00
562,اب آپ ہم پاکستانیوں کے ضد بن گئے ہو دیکھتے ہے اب آپ کو ہٹاتا ہے,0,2022-04-10 20:10:33+00:00
563,RT @MirMAKOfficial: بِھکاری ہو گا تیرا باپ۔ ہم پاکستانی ہیں۔,4,2022-04-10 20:10:33+00:00
564,"@ImranRiazKhan جس سے جگر لالہ میں ٹھنڈک ہو وہ شبنم

دریاؤں کے دل جس سے دہل جائیں وہ طوفان،

ہر لحظہ ہے مومن.

#امپورٹڈ_گورمنٹ_نامنظور
 #امپورٹڈ_حکومت_نامنظور #عمران_خان_نہیں_جھکا 
#امربالمعروف_و_نہی_عن_المنکر",0,2022-04-10 20:10:33+00:00
565,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:34+00:00
566,RT @SaadSaeed2: ہاں جی۔ علیم کا پیسہ؟ ترین کا پیسہ؟ یہ لاکھوں کے مجمع اب کیسے اکٹھے ہو رہے ہیں ملک کے طول و عرض میں؟ #امپورٹڈ_حکومت_نامنظور,0,2022-04-10 20:10:34+00:00
567,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:34+00:00
568,"RT @iAnumSheikh: دیکھو آنکھیں کھول کر دیکھو بےشرموں 
تمہیں لگتا ہے یہ جاہل ہے ؟ کچھ سمجھتے نہیں؟ عوام اب بتائیے گی کی وزیراعظم اگر ایماندار…",0,2022-04-10 20:10:34+00:00
569,RT @OryaMaqboolJan: عمران خان پاکستان کا پہلا وزیر اعظم ہے جس کے خلاف عدم اعتماد کامیاب ہو ئی مگر اسکی یہ انفرادیت بھی ہے کہ باقی سب کرپشن…,7,2022-04-10 20:10:34+00:00
570,"RT @MudassirWrites: ہم حسینی ہیں حسین کی طرح ڈٹ کر مقابلہ کرے گے روک سکتے ہو تو روک لو  
#امپورٹڈ_حکومت_نامنظور",0,2022-04-10 20:10:34+00:00
571,"RT @AtiqPTI_1: غلط لوگوں سے پنگا لے بیٹھے ہو
یہ سکرپٹ بھی آرپار کردیں گے اور اسکے رائٹر کو بھی

#امپورٹڈ_حکومت_نامنظور https://t.co/vCJ52xR…",0,2022-04-10 20:10:34+00:00
572,@BOLNETWORK @ImranIsmailPTI @PTIofficial کراچی کی راشد منہاس روڈ سرگودھا کے کچہری پل لاہور کے لبرٹی چوک سے سیالکوٹ کے قلب راولپنڈی کی مری روڈ اسلام آباد زیرو پوائینٹ تک عوام کے جم غفیر کو کوئی بھی ٹی وی چینل کور نہیں کر رہا ایسا لگ رہا ہے کہ یہ سب صُمّ بُكْم  ہو گئے ہیں #عمران_ہم_تمھارے_ساتھ_ہیں #امپورٹڈ_حکومت_نامنظور,7,2022-04-10 20:10:34+00:00
573,"RT @Asmi_Malik_: میں بطخ پہ ٹویٹ نہیں کرنا چاہتا تھا لیکن یہ ایس ایس دیکھ کر مجبور ہو گیا ہوں
ایسے مشورے غدار وطن ہی دے سکتے ہیں
ن لیگ کو پ…",7,2022-04-10 20:10:34+00:00
574,RT @fawadchaudhry: میں نے عرض کیا تھا سیاست کے فیصلے عدالتوں میں کرنے کی کوشش تباہ کن ہو گی، جن کو سمجھ نہیں آ رہی تھی آج باہر نکلیں اور عو…,5,2022-04-10 20:10:35+00:00
575,RT @RanaUsmanShauk3: لیں جی جنرل باجوہ اور جنرل ندیم صاحب آپ کے کرائم منیسٹر کے رشتے داروں کی طرف سے ایک اور زور دار تھپڑ امید ہے آپ کو افا…,0,2022-04-10 20:10:35+00:00
576,@AnwarLodhi @JanjuaKhurram19 تو اس میں کونسی بات ہے؟؟؟ تم کیوں ڈر گئے تمہارے پیچھے شیخ رشید آکے کھڑا ہو گیا کیا؟,0,2022-04-10 20:10:35+00:00
577,RT @NaeemBukhariPTI: اگر آپ عمران خان کے سچے فالور  ہیں تو مایوس ہرگز نہ ہو کیونکہ آپ کا لیڈر مایوس نہیں ہے اپنے لیڈر کی طاقت بنیں اور حق ک…,5,2022-04-10 20:10:35+00:00
578,RT @MudassirWrites: رات ہم سو نہیں پائے آنکھوں سے آنسوں روک نہیں پا رہے تھے دل افسردہ تھا ایسا لگ رہا تھا جیسے کسی نے ہمارے سر سے سایہ ہٹا…,0,2022-04-10 20:10:35+00:00
579,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:35+00:00
580,RT @HassanNisar: بیغیرت قیادتوں سے روشن مُستقبل کی امید دیوانے کا خواب ہی ہو سکتا ہے,0,2022-04-10 20:10:35+00:00
581,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:35+00:00
582,"پاکستان عوام نے از خود نوٹس لے لیا ہے
اب چکلے بند ہو جائیں گے
#امپورٹڈ_حکومت_نامنظور #BajwaSurrender https://t.co/WyTvyCSFTM",0,2022-04-10 20:10:35+00:00
583,RT @RazaKareem6: پاکپتن شریف میں الحمدللہ آج پی پی پی کے تمام کارکنان پاکستان تحریک انصاف میں ضم ہو گئے۔ اس چھوٹے سے شہر میں بھی خان کے جان…,0,2022-04-10 20:10:35+00:00
584,RT @HassanNisar: بیغیرت قیادتوں سے روشن مُستقبل کی امید دیوانے کا خواب ہی ہو سکتا ہے,0,2022-04-10 20:10:35+00:00
585,"RT @RaheeqAbbasi: ہائے قربان جاوں ۔۔ آذادی میڈیا کی بات کرنے والوں  پر ۔۔۔ 
آج تم تحریک انصاف کے ملک گیر مظاہروں کا کسی کالعدم تنظیم کی طرح…",0,2022-04-10 20:10:35+00:00
586,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:35+00:00
587,"امید کرتے ہیں کہ زمہ داران اپنی کتابیں لکھتے ہوۓ ہی شرم کے مارے قبول جرم کریں گے کیونکہ مرنا تو ایک دن سب نے ہی ہے
اور سوال کرنا ہے ہر اس مظلوم نے جس پر انہوں نے ناجائز ظلم ڈھایا ہو گا
#DGISPR 
#امپورٹڈ_گورمنٹ_نامنظور",0,2022-04-10 20:10:36+00:00
588,RT @ImranRiazKhan: ان سب کی مرمت ہو رہی ہے,0,2022-04-10 20:10:36+00:00
589,RT @Muhamma15007911: مولوی کا بچہ مولوی نا بھی ہو پیر کا بچہ پیر نا بھی ہو شیر کا بچہ شیر ضرور ہوتا ہے لبیک یا امیر ثانی لبیک یا ابن مرشد ل…,0,2022-04-10 20:10:36+00:00
590,RT @AVeteran1956: وزیرِ اعظم ہاؤس چھوڑنے سے پہلےمیرے کپتان کا میڈیا اینکرز سے سوال- “بتاؤ میرے عوام کے علاوہ کوئ ایسا تو نہیں رہ گیا جو میر…,6,2022-04-10 20:10:36+00:00
591,RT @tariqmateen: ایک چینل پر اینکرز رولنگ مسترد ہونے اور عدم منظور ہونے پر اتنا زور لگا رہے تھے کہ ان کا ڈائپر بھرنے کا اندازہ ہو رہا تھا ا…,0,2022-04-10 20:10:36+00:00
592,"RT @aliya_hamza: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟کس کے کہنے پر ایسا ہو رہا ہے؟
ویسےکوئی فرق نہیں پڑتا selected میڈیادیکھتا کون…",6,2022-04-10 20:10:36+00:00
593,@MaryamNSharif کھوتی تم سدا کی نالائق ترین عورت ہو الیکشن آنے کی دیر ہے تیرے چور باپ کا انشاءاللہ علاج پی ٹی آئی کرے گی,0,2022-04-10 20:10:36+00:00
594,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:36+00:00
595,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:36+00:00
596,"RT @PTIAJK_Official: گیارہ جماعتوں نے امریکہ سے مل کر عمران خان کو الگ کرنے کی کوشش کی، 
قوم نے اس سازش کو ناکام بنایا اور عمران خان کے سات…",7,2022-04-10 20:10:36+00:00
597,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:36+00:00
598,RT @GaziAmirGujar: پاکستانیوں دل خوش کر دیا اپ نے اج پوری دنیا اور پاکستان کے ہر شہر  میں احتجاج ریلیاں دیکھ کر یقین ہو گیا  کے خان دو تہاٸ…,7,2022-04-10 20:10:36+00:00
599,RT @Khankamoo: جناب @ImranKhanPTI آج ٹویٹ کریں کوئی شہر رہ تو نہیں گیا جو میرے حق میں نہ نکلا ہو، جواب ہو گا #AbsolutelyNot,7,2022-04-10 20:10:36+00:00
600,"RT @Qelopatra1: میرے پیارے 
@ImranKhanPTI 
کل آپ نے صحافیوں سے پوچھا دیکھنا کوٸ رہ تو نہیں گیا میرے خلاف؟
 آج ہم کہتے ہیں وزیراعظم عمران خا…",0,2022-04-10 20:10:36+00:00
601,RT @ambermughal60: اسکی گواہ میں بھی ہوں,0,2022-04-10 20:10:36+00:00
602,RT @wazirsoomro22: @FaisalJavedKhan 140 ممبران  بہت ہیں ۔استعفے خودکشی ہو گی ۔۔آپ کی آواز ایوانوں میں گونجے گی تو پورے ملک اور دنیا میں پھی…,7,2022-04-10 20:10:37+00:00
603,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:37+00:00
604,RT @ZeshanMalick: آج سے کہیں بھی ٹریفک جام ہو اسکو ہمار مارچ سمجھا جائے، پی ٹی آئی اعلامیہ,0,2022-04-10 20:10:37+00:00
605,"RT @MoazamShahG1: #غداروں_کا_عوامی_محاصرہ
جاگ اٹھا ہے سارا پاکستان
یہ جوش و ولولہ حقیقی معنوں میں آزادی کیلئے ہے
اگر لیڈر ہو @ImranKhanPTI…",0,2022-04-10 20:10:37+00:00
606,RT @pervaiz_shoukat: @OfficialDGISPR انشاءاللہ اب عدلیہ اور فوج کے تمام فیصلے امریکہ میں ہونگے چیف جسٹسوں اور آرمی چیف کی آنیاں جانیاں امری…,0,2022-04-10 20:10:37+00:00
607,"RT @_AamAadmi1: قطر میں بیٹھے عام آدمی کا سینہ فخر سے چوڑا ہو گیا
اپنے سوہنے شہر لائلپور کے لائلپوریوں کا جوش و جزبہ دیکھ کر

👇😍🇵🇰🇵🇰🇵🇰",0,2022-04-10 20:10:37+00:00
608,"RT @MeFixerr: تو آج کے احتجاج کے لیے تیار ہو عمران خان کے پاکستانیو؟

#امپورٹڈ_حکومت_نامنظور",0,2022-04-10 20:10:37+00:00
609,"@haroon_natamam سرکار خاتم النبینﷺ کی عزت و ناموس اور دین اسلام کے تحفظ کو پوری دنیا میں  تسلیم کروانے والے عمران خان کی مقبولیت آج پوری دنیا دیکھ رہی ہے۔ساری دنیا کا میڈیا عوام کا یہ سمندر براہ راست دکھا رہا ہے 
عمران تجھے یہ عزت تیرے رب نے دی ہے بہت بہت مبارک ہو
#امپورٹڈ_حکومت_نامنظور",7,2022-04-10 20:10:37+00:00
610,RT @sajid_goher: بِھکاری ہو گا تیرا باپ۔ ہم پاکستانی ہیں۔ https://t.co/jU44J402jT,4,2022-04-10 20:10:37+00:00
611,"RT @MudassirWrites: ہم حسینی ہیں حسین کی طرح ڈٹ کر مقابلہ کرے گے روک سکتے ہو تو روک لو  
#امپورٹڈ_حکومت_نامنظور",0,2022-04-10 20:10:37+00:00
612,"RT @DillawarDashti: بِھکاری ہو گا تیرا باپ۔ ہم پاکستانی ہیں۔
#امپورٹڈ_حکومت_نامنظور https://t.co/7syFzln68t",4,2022-04-10 20:10:37+00:00
613,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:37+00:00
614,RT @Islamabadbull23: کوئی ایسی بڑی بونڈ والی ہاؤس وائف آنٹی جو گھر پر اکیلی ہو یا پھر ہسںبینڈ سے سیٹیسفائڈ نہیں ہوتی اور فل رازداری کے ساتھ…,0,2022-04-10 20:10:37+00:00
615,"RT @mfayyazraja: خان صاحب ، ہرگز نہیں 
قومی اسمبلی سے استعفے دینا
 پی ٹی آئی کا غلط فیصلہ ہو گا، بھان متی کنبہ حکومت کے منافقانہ تضادات کو…",0,2022-04-10 20:10:37+00:00
616,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:37+00:00
617,"RT @Tera_Bap_Hon: جب انسان دل سے مطمئن ہو
اللہ کے دربار میں بھی سچا ہو کہ وہ اپنی قوم کا وقار چاہتا ہے
جب نیت صاف ہو تو اللہ مدد بھی کرتا ہ…",0,2022-04-10 20:10:37+00:00
618,RT @OryaMaqboolJan: عمران خان پاکستان کا پہلا وزیر اعظم ہے جس کے خلاف عدم اعتماد کامیاب ہو ئی مگر اسکی یہ انفرادیت بھی ہے کہ باقی سب کرپشن…,7,2022-04-10 20:10:37+00:00
619,"RT @waqaskhanwiqi06: جناب @OfficialDGISPR صاحب جب جنگ مصلت کی جائے تو لڑنا واجب ہو جاتی ہے ۔
اور ہم پہ یہ جنگ مصلت کی گئی ہے۔ ہمارا ایمان ک…",7,2022-04-10 20:10:37+00:00
620,RT @Nafees4217: عوام کا فیصلہ ہے کہ صبح حلف شلف نہیں لینا اسمبلی تحلیل کرو اور عوام کی عدالت میں آؤ ورنہ عوام خود اسمبلی توڑنے پر مجبور ہو…,0,2022-04-10 20:10:37+00:00
621,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:37+00:00
622,RT @MirMAKOfficial: بِھکاری ہو گا تیرا باپ۔ ہم پاکستانی ہیں۔,4,2022-04-10 20:10:37+00:00
623,RT @TBajwa7: لگتا ہے آج پورا پاکستان گھروں کو تالے لگا کر آیا ہے گھر کے سارے ہی افراد سڑکوں پر ہیں.  تین گھنٹے ہو گئے ہیں کوئی گھر واپس نہی…,7,2022-04-10 20:10:37+00:00
624,"ایک طبقے کو غلامی بس امریکی اچھی لگتی ہے 
#امپورٹڈ_گورمنٹ_نامنظور",0,2022-04-10 20:10:37+00:00
625,یا اللّٰہ۔ میرے خان کی حفاظت فرما۔ خان تیری مسکان پہ جان بھی قربان ہے https://t.co/7fHENASGTP,7,2022-04-10 20:10:37+00:00
626,RT @HameedLangraw: ہمارے لوگوں کو تفریح کا موقع چاہیے،،،لوڈ شیڈنگ، تراویح سے سحری کے بیچ کا ٹائم گزارانے کے لئے  پی ٹی آئی کے جلسے سے بہتر…,5,2022-04-10 20:10:38+00:00
627,RT @IrshadBhatti336: اپنےمعززچیف جسٹس سےپوچھناتھاکہ سانحہ بلدیہ ٹاؤن،سانحہ ماڈل ٹاؤن،کوئٹہ میں دن دیہاڑےمجیداچکزئی کی گاڑی تلےآکر کُچلےجانے…,0,2022-04-10 20:10:38+00:00
628,"RT @Haqeeqat_TV: دیکھ رہے ہو نا عوام کا سمندر... کہا تھا تمکو چلتی مشین میں ہاتھ نا دینا عمران خان کو نکال کر...

اللہ اسکا محافظ تھا اور ر…",0,2022-04-10 20:10:38+00:00
629,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:38+00:00
630,RT @MalikShah999: جن PTI سپوٹر کے نزدیک گستاخ رسول کو گالی دینا حرام تھا آج انہیں PTI سپوٹرو کے نزدیک افواج پاکستان کو گالیاں دینا جائز ہو…,0,2022-04-10 20:10:38+00:00
631,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:38+00:00
632,RT @GFarooqi: بس چند گھنٹے اور، پھر شہبازشریف پاکستان کے منتخب کردہ آئینی قانونی اخلاقی جواز رکھنیوالے وزیراعظم ہونگے؛ مبینہ مراسلہ بھی چند…,0,2022-04-10 20:10:38+00:00
633,RT @haroon_natamam: لاہور میں میں ہوں۔ لبرٹی مارکیٹ میں اپنے پسندیدہ ہوٹل سے سینڈوچ منگوانا تھا۔ راستے مگر بند ہیں۔ سوشل میڈیا دیکھا تو دنگ…,6,2022-04-10 20:10:38+00:00
634,"RT @RaheeqAbbasi: مائی لارڈ اور ڈیئر سر 
باہر نکلیں ۔ ذرا دیکھیں ۔آپ نے عمران خان کو  PM House سے تو نکال دیا لیکن وہ پر پاکستانی کے دل میں…",5,2022-04-10 20:10:38+00:00
635,@SaeedGhani1 گنتی کے پندرہ لوگ جمہ کر کیا دکھانا چاہتے ہو. اگر عوام کا سمندر دیکھنا ہے تو جو ملینم مال میں ہو رہا ہے وہ دیکھو,5,2022-04-10 20:10:38+00:00
636,"RT @siasatpk: ""سپریم کورٹ نے اسپیکر کو ایسے باندھ دیا تھا جیسے اسپیکر نہ ہو مقصود چپڑاسی ہو""،""منتخب چلے گئے، امپورٹڈ آگئے۔اللہ نے اس قوم کو…",0,2022-04-10 20:10:38+00:00
637,"RT @_Ujala_R: اس شمع فروزاں کو آندھی سے ڈراتے ہو 
اس شمع فروزاں کے پروانے ہزاروں ہیں 
#BehindYouSkipper
#امپورٹڈ_گورمنٹ_نامنظور https://t.c…",0,2022-04-10 20:10:38+00:00
638,RT @attiya_iqbal_: میرے سوہنے شہر نے عزت رکھ دی ۔۔ بتا دیا ہم غیرتمند لوگ ہیں ۔۔ میرے آنسو پردیس میں نہیں تھم رہے ۔۔دل کا درد کسی صورت نہیں…,5,2022-04-10 20:10:38+00:00
639,RT @NaikRooh: شرم تو آتی ہو گی @BBhuttoZardari؟ https://t.co/267fYJDyqI,0,2022-04-10 20:10:39+00:00
640,RT @ImranRiazKhan: ان سب کی مرمت ہو رہی ہے,0,2022-04-10 20:10:39+00:00
641,"RT @meddytweets: ہماری عوام کو اب غیرت دکھانی ہو گی. غداروں کا بائیکاٹ کریں انکا گھر سے نکلنا محال کردیں.
گوروں کے ملک میں غدار ہوتے تو لوگ…",5,2022-04-10 20:10:38+00:00
642,RT @haroon_natamam: لاہور میں میں ہوں۔ لبرٹی مارکیٹ میں اپنے پسندیدہ ہوٹل سے سینڈوچ منگوانا تھا۔ راستے مگر بند ہیں۔ سوشل میڈیا دیکھا تو دنگ…,6,2022-04-10 20:10:39+00:00
643,RT @fawadchaudhry: میں نے عرض کیا تھا سیاست کے فیصلے عدالتوں میں کرنے کی کوشش تباہ کن ہو گی، جن کو سمجھ نہیں آ رہی تھی آج باہر نکلیں اور عو…,5,2022-04-10 20:10:39+00:00
644,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:39+00:00
645,RT @SafinaKhann: اصل عوامی طاقت کس کے ساتھ ہے دیکھ تو لیا ہو گا آرمی چیف جنرل قمر جاوید باجوہ صاحب نے ان فائیو ممیز ججز نے ہائی کورٹ کے اطہ…,0,2022-04-10 20:10:39+00:00
646,RT @AsmaHumairKhan: صرف ایک غیرت مند اور خوددرا لیڈر ہی کسی ہجوم کو قوم بنا سکتا ہے ! خان صاحب @ImranKhanPTI اللہ آپ سے راضی پو ،آپکا نگہبا…,5,2022-04-10 20:10:39+00:00
647,"خان صاحب حکم کریں آپ فاکے پا دیاں گے
لو یو ہو گیا خان صاحب 😎❤️✌️🇵🇰
#امپورٹڈ_حوکومت_نامنظور https://t.co/MYRDdUPEOg",5,2022-04-10 20:10:39+00:00
648,@dr_farhad110 @iVeenaKhan 500 سیاستدان اور 200 بیوروکریٹ کی نیندیں حرام ہو گئی ہیں اب ان کو آرام کدھر سے ہو گا ان سب پہ 420 لگ گئی ہے,7,2022-04-10 20:10:39+00:00
649,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:39+00:00
650,RT @SumoRizvi: کچھ ستم ظریف لکھتے رہے یوتھیے کو کوئی بات سمجھانے کے لئے دو بندے چاہیے ہوتے ہیں، ایک بات سمجھاتا رہے دوسرا اسے چپیڑیں مارتا…,0,2022-04-10 20:10:39+00:00
651,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:39+00:00
652,"RT @Haqeeqat_TV: عمران خان کو برطرف کرنے والے اس ویڈیو کو غور سے دیکھ لیں

اوورسیز پاکستانی کہہ رہے عمران بحال نا ہوا تو پاکستان پیسا نہیں…",7,2022-04-10 20:10:39+00:00
653,"RT @HHsirHKBaloch: میڈیا بلیک آوٹ کروا کر کیا اکھاڑ لیا ؟؟ الٹا مزید بے نقاب ہو گئے
آج کی جنریشن معلومات کیلئے آپکے ""جیونیوز"" کی محتاج نہیں…",0,2022-04-10 20:10:39+00:00
654,RT @ImranRiazKhan: ان سب کی مرمت ہو رہی ہے,0,2022-04-10 20:10:39+00:00
